,acousticness,analysis_url,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,title,track_href,type,uri,valence
15,0.000289,https://api.spotify.com/v1/audio-analysis/3bbtEl3UDzQn0ti5TqPtRH,Modestep,0.359,230120,0.822,dubstep,3bbtEl3UDzQn0ti5TqPtRH,1.21e-05,0,0.148,-5.447,1,0.115,139.416,4,Sunlight,https://api.spotify.com/v1/tracks/3bbtEl3UDzQn0ti5TqPtRH,audio_features,spotify:track:3bbtEl3UDzQn0ti5TqPtRH,0.395
16,0.000673,https://api.spotify.com/v1/audio-analysis/4VzZlAxgHHrQ7oAiLvbjpD,Modestep,0.574,318193,0.901,dubstep,4VzZlAxgHHrQ7oAiLvbjpD,0.0252,9,0.0992,-6.096,0,0.0656,140.047,4,Sunlight - Torqux & Twist Remix,https://api.spotify.com/v1/tracks/4VzZlAxgHHrQ7oAiLvbjpD,audio_features,spotify:track:4VzZlAxgHHrQ7oAiLvbjpD,0.138
17,0.00306,https://api.spotify.com/v1/audio-analysis/0GgGyTftrb8mHVikpi5Mau,Savant,0.57,249381,0.698,dubstep,0GgGyTftrb8mHVikpi5Mau,0.0345,9,0.62,-11.128,0,0.0679,130.078,4,You Can Play - Original Mix,https://api.spotify.com/v1/tracks/0GgGyTftrb8mHVikpi5Mau,audio_features,spotify:track:0GgGyTftrb8mHVikpi5Mau,0.234
18,0.00419,https://api.spotify.com/v1/audio-analysis/1FvN9vNwYNrcXsu5lxVjsP,Savant,0.505,113110,0.707,dubstep,1FvN9vNwYNrcXsu5lxVjsP,0.862,6,0.144,-9.351,1,0.171,173.983,4,Bach To The Phuture - Original Mix,https://api.spotify.com/v1/tracks/1FvN9vNwYNrcXsu5lxVjsP,audio_features,spotify:track:1FvN9vNwYNrcXsu5lxVjsP,0.377
19,0.000478,https://api.spotify.com/v1/audio-analysis/6ESGam0iElD8UEDPnviVmM,Savant,0.313,227989,0.77,dubstep,6ESGam0iElD8UEDPnviVmM,0.474,1,0.559,-9.522,1,0.154,139.833,4,Ocarine - Original Mix,https://api.spotify.com/v1/tracks/6ESGam0iElD8UEDPnviVmM,audio_features,spotify:track:6ESGam0iElD8UEDPnviVmM,0.646
20,0.0019,https://api.spotify.com/v1/audio-analysis/74XJOhHihLUU9B9cCF5Qgz,Savant,0.407,286737,0.707,dubstep,74XJOhHihLUU9B9cCF5Qgz,0.72,8,0.134,-9.223,0,0.0697,108.626,3,Ninur - Original Mix,https://api.spotify.com/v1/tracks/74XJOhHihLUU9B9cCF5Qgz,audio_features,spotify:track:74XJOhHihLUU9B9cCF5Qgz,0.699
21,0.00246,https://api.spotify.com/v1/audio-analysis/0S8XGqwwEjaE6vunfz2ATO,Savant,0.679,241255,0.588,dubstep,0S8XGqwwEjaE6vunfz2ATO,0.167,2,0.373,-10.838,1,0.187,176.249,4,The Third Eye - Original Mix,https://api.spotify.com/v1/tracks/0S8XGqwwEjaE6vunfz2ATO,audio_features,spotify:track:0S8XGqwwEjaE6vunfz2ATO,0.422
22,0.00317,https://api.spotify.com/v1/audio-analysis/5kEPBRWPA7iV6g55T1qOoD,Savant,0.71,370287,0.419,dubstep,5kEPBRWPA7iV6g55T1qOoD,0.0546,0,0.33,-12.134,0,0.332,121.833,4,Gunslinger Jones - Original Mix,https://api.spotify.com/v1/tracks/5kEPBRWPA7iV6g55T1qOoD,audio_features,spotify:track:5kEPBRWPA7iV6g55T1qOoD,0.792
23,0.0975,https://api.spotify.com/v1/audio-analysis/3PYhem6yuqK6oYri0cZGi8,Savant,0.546,217840,0.564,dubstep,3PYhem6yuqK6oYri0cZGi8,0.0055,10,0.507,-11.231,1,0.0593,144.932,4,I Want You - Original Mix,https://api.spotify.com/v1/tracks/3PYhem6yuqK6oYri0cZGi8,audio_features,spotify:track:3PYhem6yuqK6oYri0cZGi8,0.62
24,0.00474,https://api.spotify.com/v1/audio-analysis/3lfGAVWfr3sdcrnv7PzfrM,Savant,0.573,329003,0.624,dubstep,3lfGAVWfr3sdcrnv7PzfrM,0.0,7,0.185,-9.52,0,0.0367,135.25,4,Rabbit Whore - Original Mix,https://api.spotify.com/v1/tracks/3lfGAVWfr3sdcrnv7PzfrM,audio_features,spotify:track:3lfGAVWfr3sdcrnv7PzfrM,0.269
25,0.000232,https://api.spotify.com/v1/audio-analysis/5p9YKoykZZkxdFEUV4xbYS,Savant,0.663,245589,0.648,dubstep,5p9YKoykZZkxdFEUV4xbYS,0.55,0,0.185,-11.387,0,0.0903,157.034,4,Rollercoaster - Original Mix,https://api.spotify.com/v1/tracks/5p9YKoykZZkxdFEUV4xbYS,audio_features,spotify:track:5p9YKoykZZkxdFEUV4xbYS,0.865
26,0.0084,https://api.spotify.com/v1/audio-analysis/5ftNbBwavjzC1AtmZmDgrH,Savant,0.614,231836,0.633,dubstep,5ftNbBwavjzC1AtmZmDgrH,0.00819,8,0.145,-10.957,1,0.262,140.205,4,Holy Ghost - Original Mix,https://api.spotify.com/v1/tracks/5ftNbBwavjzC1AtmZmDgrH,audio_features,spotify:track:5ftNbBwavjzC1AtmZmDgrH,0.597
27,0.0628,https://api.spotify.com/v1/audio-analysis/320CTLHGH1nHuXZn6KMTPM,Savant,0.476,243453,0.805,dubstep,320CTLHGH1nHuXZn6KMTPM,0.0741,6,0.415,-9.686,0,0.0772,146.092,4,Make You Dream - Original Mix,https://api.spotify.com/v1/tracks/320CTLHGH1nHuXZn6KMTPM,audio_features,spotify:track:320CTLHGH1nHuXZn6KMTPM,0.463
28,0.00291,https://api.spotify.com/v1/audio-analysis/5G1Glg1HgS5ugyy0czVQRk,Savant,0.379,293994,0.597,dubstep,5G1Glg1HgS5ugyy0czVQRk,0.000194,9,0.159,-10.972,1,0.216,163.717,4,The A Team - Original Mix,https://api.spotify.com/v1/tracks/5G1Glg1HgS5ugyy0czVQRk,audio_features,spotify:track:5G1Glg1HgS5ugyy0czVQRk,0.561
29,0.00034,https://api.spotify.com/v1/audio-analysis/1Iptzz2a6JBOxzBrSRJtGi,Savant,0.818,457241,0.495,dubstep,1Iptzz2a6JBOxzBrSRJtGi,0.6,7,0.14,-10.777,0,0.0624,116.018,4,Omni - Original Mix,https://api.spotify.com/v1/tracks/1Iptzz2a6JBOxzBrSRJtGi,audio_features,spotify:track:1Iptzz2a6JBOxzBrSRJtGi,0.111
30,2.36e-05,https://api.spotify.com/v1/audio-analysis/18MtOxzHNXmhk0TlJ1SGji,Kaskade,0.737,356253,0.432,dubstep,18MtOxzHNXmhk0TlJ1SGji,0.655,0,0.195,-5.288,1,0.0499,127.981,4,Eyes - R3hab Remix,https://api.spotify.com/v1/tracks/18MtOxzHNXmhk0TlJ1SGji,audio_features,spotify:track:18MtOxzHNXmhk0TlJ1SGji,0.216
31,0.00497,https://api.spotify.com/v1/audio-analysis/4ioiwWWVemP9cNxn9dLuxk,Kaskade,0.537,239827,0.928,dubstep,4ioiwWWVemP9cNxn9dLuxk,0.00504,1,0.082,-2.898,1,0.0697,139.934,4,Eyes - Alvin Risk Remix,https://api.spotify.com/v1/tracks/4ioiwWWVemP9cNxn9dLuxk,audio_features,spotify:track:4ioiwWWVemP9cNxn9dLuxk,0.328
32,0.000468,https://api.spotify.com/v1/audio-analysis/0oQ4qslYq8SiWUmYQ2HoTf,Kaskade,0.539,431453,0.839,dubstep,0oQ4qslYq8SiWUmYQ2HoTf,0.0734,0,0.324,-3.673,1,0.107,127.99,4,Eyes - Swanky Tunes Remix,https://api.spotify.com/v1/tracks/0oQ4qslYq8SiWUmYQ2HoTf,audio_features,spotify:track:0oQ4qslYq8SiWUmYQ2HoTf,0.2
33,0.00655,https://api.spotify.com/v1/audio-analysis/2WYkDJcSDSRoTWvylucBf4,Zeds Dead,0.675,229291,0.85,dubstep,2WYkDJcSDSRoTWvylucBf4,0.259,1,0.121,-5.618,1,0.0862,140.021,4,In The Beginning,https://api.spotify.com/v1/tracks/2WYkDJcSDSRoTWvylucBf4,audio_features,spotify:track:2WYkDJcSDSRoTWvylucBf4,0.0604
34,0.000867,https://api.spotify.com/v1/audio-analysis/5E00Rs5AZvLdyuANoBvBbO,Zeds Dead,0.594,212561,0.807,dubstep,5E00Rs5AZvLdyuANoBvBbO,0.000147,9,0.33,-4.972,1,0.199,140.249,4,Adrenaline,https://api.spotify.com/v1/tracks/5E00Rs5AZvLdyuANoBvBbO,audio_features,spotify:track:5E00Rs5AZvLdyuANoBvBbO,0.485
35,0.000739,https://api.spotify.com/v1/audio-analysis/2oT1xN5eXDFHspMFeigP6I,Zeds Dead,0.773,247376,0.578,dubstep,2oT1xN5eXDFHspMFeigP6I,0.701,4,0.0751,-5.31,0,0.0711,140.027,4,Hit Me,https://api.spotify.com/v1/tracks/2oT1xN5eXDFHspMFeigP6I,audio_features,spotify:track:2oT1xN5eXDFHspMFeigP6I,0.442
36,0.000531,https://api.spotify.com/v1/audio-analysis/2k5eWC4C4hV2aLDnnfug2c,Zeds Dead,0.518,231168,0.892,dubstep,2k5eWC4C4hV2aLDnnfug2c,6.9e-05,0,0.258,-3.443,1,0.0447,140.044,4,Oh No,https://api.spotify.com/v1/tracks/2k5eWC4C4hV2aLDnnfug2c,audio_features,spotify:track:2k5eWC4C4hV2aLDnnfug2c,0.249
37,0.116,https://api.spotify.com/v1/audio-analysis/3H25APFLbS8WnpcaTnKWnu,Robyn,0.445,295987,0.874,dubstep,3H25APFLbS8WnpcaTnKWnu,1.67e-06,5,0.102,-3.479,0,0.309,139.654,4,Call Your Girlfriend - Feed Me Remix,https://api.spotify.com/v1/tracks/3H25APFLbS8WnpcaTnKWnu,audio_features,spotify:track:3H25APFLbS8WnpcaTnKWnu,0.608
38,0.000366,https://api.spotify.com/v1/audio-analysis/3GUJRTRRh3npiN7BM4SNKC,Robyn,0.664,338467,0.799,dubstep,3GUJRTRRh3npiN7BM4SNKC,0.000771,5,0.0323,-4.285,0,0.0458,124.975,4,Call Your Girlfriend - Kaskade Remix,https://api.spotify.com/v1/tracks/3GUJRTRRh3npiN7BM4SNKC,audio_features,spotify:track:3GUJRTRRh3npiN7BM4SNKC,0.207
39,0.00317,https://api.spotify.com/v1/audio-analysis/7uAr5i48g9BUvH60IKD2rS,Robyn,0.649,336707,0.848,dubstep,7uAr5i48g9BUvH60IKD2rS,0.00415,5,0.219,-3.701,0,0.0473,126.989,4,Call Your Girlfriend - Sultan & Ned Remix,https://api.spotify.com/v1/tracks/7uAr5i48g9BUvH60IKD2rS,audio_features,spotify:track:7uAr5i48g9BUvH60IKD2rS,0.527
40,0.00262,https://api.spotify.com/v1/audio-analysis/7jpAXv8jdTeXUYqY0lMuhR,Robyn,0.651,336813,0.844,dubstep,7jpAXv8jdTeXUYqY0lMuhR,0.479,5,0.265,-5.275,0,0.0337,126.997,4,Call Your Girlfriend - Sultan & Ned Dub,https://api.spotify.com/v1/tracks/7jpAXv8jdTeXUYqY0lMuhR,audio_features,spotify:track:7jpAXv8jdTeXUYqY0lMuhR,0.624
41,0.813,https://api.spotify.com/v1/audio-analysis/46vOsyiYONkLKsLBWsoYCy,Rusko,0.683,62001,0.551,dubstep,46vOsyiYONkLKsLBWsoYCy,0.0,2,0.734,-7.783,1,0.327,94.057,4,Intro - Year 3000 Style,https://api.spotify.com/v1/tracks/46vOsyiYONkLKsLBWsoYCy,audio_features,spotify:track:46vOsyiYONkLKsLBWsoYCy,0.781
42,0.0101,https://api.spotify.com/v1/audio-analysis/6ZvKbomxtwcc6nQIZlUgUd,Rusko,0.749,181760,0.853,dubstep,6ZvKbomxtwcc6nQIZlUgUd,0.685,9,0.253,-5.832,1,0.285,140.021,4,Somebody to Love,https://api.spotify.com/v1/tracks/6ZvKbomxtwcc6nQIZlUgUd,audio_features,spotify:track:6ZvKbomxtwcc6nQIZlUgUd,0.748
43,0.00123,https://api.spotify.com/v1/audio-analysis/2b3YdxYX4y4ETWXKxps7Lc,Rusko,0.449,243997,0.782,dubstep,2b3YdxYX4y4ETWXKxps7Lc,2.32e-05,11,0.242,-4.396,0,0.0512,137.17,4,Pressure,https://api.spotify.com/v1/tracks/2b3YdxYX4y4ETWXKxps7Lc,audio_features,spotify:track:2b3YdxYX4y4ETWXKxps7Lc,0.692
44,0.00894,https://api.spotify.com/v1/audio-analysis/2tGYmkTChNsp1AqZbhPvXm,Rusko,0.825,221540,0.82,dubstep,2tGYmkTChNsp1AqZbhPvXm,0.000921,5,0.317,-4.298,0,0.235,140.001,4,Skanker,https://api.spotify.com/v1/tracks/2tGYmkTChNsp1AqZbhPvXm,audio_features,spotify:track:2tGYmkTChNsp1AqZbhPvXm,0.859
45,0.00532,https://api.spotify.com/v1/audio-analysis/3oznbXcB6RmowduiMhM1wx,Rusko,0.737,232293,0.804,dubstep,3oznbXcB6RmowduiMhM1wx,0.000131,7,0.0854,-4.534,1,0.125,74.201,4,Love No More,https://api.spotify.com/v1/tracks/3oznbXcB6RmowduiMhM1wx,audio_features,spotify:track:3oznbXcB6RmowduiMhM1wx,0.445
46,0.00131,https://api.spotify.com/v1/audio-analysis/2OYqUCfKihPt6iaYuAyaYb,Rusko,0.51,219806,0.761,dubstep,2OYqUCfKihPt6iaYuAyaYb,0.241,4,0.0996,-5.076,0,0.345,137.702,4,Opium,https://api.spotify.com/v1/tracks/2OYqUCfKihPt6iaYuAyaYb,audio_features,spotify:track:2OYqUCfKihPt6iaYuAyaYb,0.439
47,0.00218,https://api.spotify.com/v1/audio-analysis/4tRTwl8vh3miFe21gcXBfs,Rusko,0.562,164304,0.862,dubstep,4tRTwl8vh3miFe21gcXBfs,0.0,8,0.586,-5.005,1,0.0736,146.158,4,Dirty Sexy,https://api.spotify.com/v1/tracks/4tRTwl8vh3miFe21gcXBfs,audio_features,spotify:track:4tRTwl8vh3miFe21gcXBfs,0.259
48,0.00304,https://api.spotify.com/v1/audio-analysis/4jEyKGNbAxqsMw4EfHmOFS,Rusko,0.738,192941,0.7,dubstep,4jEyKGNbAxqsMw4EfHmOFS,2.23e-05,10,0.073,-5.382,0,0.0886,140.016,4,Be Free,https://api.spotify.com/v1/tracks/4jEyKGNbAxqsMw4EfHmOFS,audio_features,spotify:track:4jEyKGNbAxqsMw4EfHmOFS,0.684
49,8.13e-05,https://api.spotify.com/v1/audio-analysis/4ITEfdMiANLnH7OqhJmyYe,Rusko,0.563,230328,0.887,dubstep,4ITEfdMiANLnH7OqhJmyYe,0.344,11,0.261,-6.01,0,0.0357,140.001,4,Thunder,https://api.spotify.com/v1/tracks/4ITEfdMiANLnH7OqhJmyYe,audio_features,spotify:track:4ITEfdMiANLnH7OqhJmyYe,0.724
50,0.0305,https://api.spotify.com/v1/audio-analysis/5BCJcUEfYqGl1ckdixo9tm,Rusko,0.37,247851,0.885,dubstep,5BCJcUEfYqGl1ckdixo9tm,4.1e-05,8,0.297,-4.489,1,0.584,185.08,5,Doll Da Beats - Old School Edition,https://api.spotify.com/v1/tracks/5BCJcUEfYqGl1ckdixo9tm,audio_features,spotify:track:5BCJcUEfYqGl1ckdixo9tm,0.562
51,0.151,https://api.spotify.com/v1/audio-analysis/5PbzKE4fSnVJCJd2JRbcxL,Rusko,0.765,237402,0.75,dubstep,5PbzKE4fSnVJCJd2JRbcxL,0.0,4,0.65,-4.057,0,0.0402,144.961,4,Mek More Green,https://api.spotify.com/v1/tracks/5PbzKE4fSnVJCJd2JRbcxL,audio_features,spotify:track:5PbzKE4fSnVJCJd2JRbcxL,0.856
52,0.0231,https://api.spotify.com/v1/audio-analysis/0YQVnd4T6my19WOgfxzsxr,Rusko,0.614,219474,0.728,dubstep,0YQVnd4T6my19WOgfxzsxr,0.0578,2,0.158,-6.376,1,0.038,139.995,4,Asda Car Park,https://api.spotify.com/v1/tracks/0YQVnd4T6my19WOgfxzsxr,audio_features,spotify:track:0YQVnd4T6my19WOgfxzsxr,0.0678
53,0.0818,https://api.spotify.com/v1/audio-analysis/5QX0hCncjmzbDSJYIBwyPI,Rusko,0.807,205773,0.91,dubstep,5QX0hCncjmzbDSJYIBwyPI,0.000493,11,0.262,-1.526,0,0.092,140.029,4,Whistle Crew,https://api.spotify.com/v1/tracks/5QX0hCncjmzbDSJYIBwyPI,audio_features,spotify:track:5QX0hCncjmzbDSJYIBwyPI,0.923
54,0.00132,https://api.spotify.com/v1/audio-analysis/6xwlgvloljcjZaa6KYQPko,Rusko,0.593,247527,0.782,dubstep,6xwlgvloljcjZaa6KYQPko,0.158,11,0.223,-5.973,0,0.03,114.423,4,M357,https://api.spotify.com/v1/tracks/6xwlgvloljcjZaa6KYQPko,audio_features,spotify:track:6xwlgvloljcjZaa6KYQPko,0.0686
55,0.000236,https://api.spotify.com/v1/audio-analysis/32DHNTwLq8wX9boBM7Kye7,Cookie Monsta,0.727,219860,0.781,dubstep,32DHNTwLq8wX9boBM7Kye7,0.315,7,0.203,-5.641,1,0.184,143.089,4,Me Want Cookie,https://api.spotify.com/v1/tracks/32DHNTwLq8wX9boBM7Kye7,audio_features,spotify:track:32DHNTwLq8wX9boBM7Kye7,0.474
56,0.00052,https://api.spotify.com/v1/audio-analysis/65YmKSZjVJV0AqSuO6dHi5,Cookie Monsta,0.691,232000,0.958,dubstep,65YmKSZjVJV0AqSuO6dHi5,0.81,7,0.358,-3.416,1,0.112,142.973,4,Frontline,https://api.spotify.com/v1/tracks/65YmKSZjVJV0AqSuO6dHi5,audio_features,spotify:track:65YmKSZjVJV0AqSuO6dHi5,0.36
57,0.00149,https://api.spotify.com/v1/audio-analysis/0kmD6lsVNLzU6dpWxjYxLd,Cookie Monsta,0.532,202000,0.984,dubstep,0kmD6lsVNLzU6dpWxjYxLd,0.00309,0,0.0805,-2.653,1,0.265,142.939,4,You Can Do It,https://api.spotify.com/v1/tracks/0kmD6lsVNLzU6dpWxjYxLd,audio_features,spotify:track:0kmD6lsVNLzU6dpWxjYxLd,0.325
58,0.000286,https://api.spotify.com/v1/audio-analysis/5IVXEUzIixiek3GSolRZPM,Cookie Monsta,0.53,218182,0.834,dubstep,5IVXEUzIixiek3GSolRZPM,0.437,1,0.507,-5.249,1,0.254,142.691,4,R0807 D06,https://api.spotify.com/v1/tracks/5IVXEUzIixiek3GSolRZPM,audio_features,spotify:track:5IVXEUzIixiek3GSolRZPM,0.122
59,0.00675,https://api.spotify.com/v1/audio-analysis/3IBMJLY5uN014W1hTzdTRl,Skrillex,0.58,330577,0.952,dubstep,3IBMJLY5uN014W1hTzdTRl,0.169,4,0.278,-4.097,0,0.0646,130.041,4,Breakn' a Sweat - Zedd Remix,https://api.spotify.com/v1/tracks/3IBMJLY5uN014W1hTzdTRl,audio_features,spotify:track:3IBMJLY5uN014W1hTzdTRl,0.416
60,0.0585,https://api.spotify.com/v1/audio-analysis/0JhKJg5ejeQ8jq89UQtnw8,Avicii,0.62,199904,0.881,dubstep,0JhKJg5ejeQ8jq89UQtnw8,0.714,1,0.311,-5.851,0,0.0372,126.035,4,Levels - Radio Edit,https://api.spotify.com/v1/tracks/0JhKJg5ejeQ8jq89UQtnw8,audio_features,spotify:track:0JhKJg5ejeQ8jq89UQtnw8,0.415
61,0.0368,https://api.spotify.com/v1/audio-analysis/0tDbl1SVkdSI4Efi0sA3A8,Avicii,0.624,338862,0.837,dubstep,0tDbl1SVkdSI4Efi0sA3A8,0.851,1,0.311,-6.533,0,0.0356,126.021,4,Levels - Original Version,https://api.spotify.com/v1/tracks/0tDbl1SVkdSI4Efi0sA3A8,audio_features,spotify:track:0tDbl1SVkdSI4Efi0sA3A8,0.376
62,0.0569,https://api.spotify.com/v1/audio-analysis/62SEc5At14FVldzxf7jNMG,Avicii,0.561,199271,0.849,dubstep,62SEc5At14FVldzxf7jNMG,0.789,1,0.325,-6.499,0,0.0344,126.054,4,Levels - Instrumental Radio Edit,https://api.spotify.com/v1/tracks/62SEc5At14FVldzxf7jNMG,audio_features,spotify:track:62SEc5At14FVldzxf7jNMG,0.312
63,0.0281,https://api.spotify.com/v1/audio-analysis/183TVtSgGzeWTdwa81y66O,Avicii,0.569,338429,0.801,dubstep,183TVtSgGzeWTdwa81y66O,0.917,9,0.331,-6.791,1,0.0352,126.016,4,Levels - Instrumental,https://api.spotify.com/v1/tracks/183TVtSgGzeWTdwa81y66O,audio_features,spotify:track:183TVtSgGzeWTdwa81y66O,0.271
64,0.00187,https://api.spotify.com/v1/audio-analysis/40jr6hmQNFJFGjllxEFMPX,Flux Pavilion,0.657,317018,0.958,dubstep,40jr6hmQNFJFGjllxEFMPX,0.000344,11,0.332,-5.924,0,0.0911,139.993,4,Lines in Wax (feat. Foreign Beggars),https://api.spotify.com/v1/tracks/40jr6hmQNFJFGjllxEFMPX,audio_features,spotify:track:40jr6hmQNFJFGjllxEFMPX,0.703
65,0.000537,https://api.spotify.com/v1/audio-analysis/5F7FWI7P3jMzO3yCz0jELg,Flux Pavilion,0.627,276520,0.902,dubstep,5F7FWI7P3jMzO3yCz0jELg,0.787,4,0.409,-9.197,1,0.0543,139.97,4,Hold Me Close,https://api.spotify.com/v1/tracks/5F7FWI7P3jMzO3yCz0jELg,audio_features,spotify:track:5F7FWI7P3jMzO3yCz0jELg,0.0494
66,0.000672,https://api.spotify.com/v1/audio-analysis/03EuhmMsEHVFI9ytainStU,Flux Pavilion,0.513,303911,0.775,dubstep,03EuhmMsEHVFI9ytainStU,0.248,0,0.409,-7.202,0,0.0304,139.932,4,I Can't Stop,https://api.spotify.com/v1/tracks/03EuhmMsEHVFI9ytainStU,audio_features,spotify:track:03EuhmMsEHVFI9ytainStU,0.205
